dt,x,y,position,velocity,acceleration,jerk,heading
0.000100,0.000000,0.000000,0.000171,0.045073,7.907628,699.790063,6.283156
0.000100,0.000000,0.000000,0.000175,0.045871,7.977607,699.790063,6.283156
0.000100,0.000000,0.000000,0.000180,0.046676,8.047586,699.790063,6.283156
0.000100,0.000000,0.000000,0.000184,0.047488,8.117565,699.790063,6.283156
0.000100,0.000000,0.000000,0.000189,0.048307,8.187544,699.790063,6.283156
0.000100,0.000000,0.000000,0.000194,0.049132,8.257523,699.790063,6.283156
0.000100,0.000000,0.000000,0.000199,0.049965,8.327502,699.790063,6.283156
0.000100,0.000000,0.000000,0.000204,0.050805,8.397481,699.790063,6.283156
0.000100,0.000000,0.000000,0.000209,0.051652,8.467460,699.790063,6.283156
0.000100,0.000000,0.000000,0.000214,0.052505,8.537439,699.790063,6.283156
0.000100,0.000000,0.000000,0.000220,0.053366,8.607418,699.790063,6.283156
0.000100,0.000000,0.000000,0.000225,0.054234,8.677397,699.790063,6.283156
0.000100,0.000000,0.000000,0.000231,0.055108,8.747376,699.790063,6.283156
0.000100,0.000000,0.000000,0.000236,0.055990,8.817355,699.790063,6.283156
0.000100,0.000000,0.000000,0.000242,0.056879,8.887334,699.790063,6.283156
0.000100,0.000000,0.000000,0.000247,0.057775,8.957313,699.790063,6.283156
0.000100,0.000000,0.000000,0.000253,0.058677,9.027292,699.790063,6.283156
0.000100,0.000000,0.000000,0.000259,0.059587,9.097271,699.790063,6.283156
0.000100,0.000000,0.000000,0.000265,0.060504,9.167250,699.790063,6.283156
0.000100,0.000000,0.000000,0.000271,0.061428,9.237229,699.790063,6.283156
0.000100,0.000000,0.000000,0.000277,0.062358,9.307208,699.790063,6.283156
0.000100,0.000000,0.000000,0.000284,0.063296,9.377187,699.790063,6.283156
0.000100,0.000000,0.000000,0.000290,0.064241,9.447166,699.790063,6.283156
0.000100,0.000000,0.000000,0.000297,0.065192,9.517145,699.790063,6.283156
0.000100,0.000000,0.000000,0.000303,0.066151,9.587124,699.790063,6.283156
0.000100,0.000000,0.000000,0.000310,0.067117,9.657103,699.790063,6.283156
0.000100,0.000000,0.000000,0.000317,0.068090,9.727082,699.790063,6.283157
0.000100,0.000000,0.000000,0.000323,0.069069,9.797061,699.790063,6.283157
0.000100,0.000000,0.000000,0.000330,0.070056,9.867040,699.790063,6.283157
0.000100,0.000000,0.000000,0.000337,0.071050,9.937019,699.790063,6.283157
0.000100,0.000000,0.000000,0.000345,0.072050,10.006998,699.790063,6.283157
0.000100,0.000000,0.000000,0.000352,0.073058,10.076977,699.790063,6.283157
0.000100,0.000000,0.000000,0.000359,0.074073,10.146956,699.790063,6.283157
0.000100,0.000000,0.000000,0.000367,0.075094,10.216935,699.790063,6.283157
0.000100,0.000000,0.000000,0.000374,0.076123,10.286914,699.790063,6.283157
0.000100,0.000000,0.000000,0.000382,0.077159,10.356893,699.790063,6.283157
0.000100,0.000000,0.000000,0.000390,0.078202,10.426872,699.790063,6.283157
0.000100,0.000000,0.000000,0.000398,0.079251,10.496851,699.790063,6.283157
0.000100,0.000000,0.000000,0.000406,0.080308,10.566830,699.790063,6.283157
0.000100,0.000000,0.000000,0.000414,0.081372,10.636809,699.790063,6.283157
0.000100,0.000000,0.000000,0.000422,0.082442,10.706788,699.790063,6.283157
0.000100,0.000000,0.000000,0.000430,0.083520,10.776767,699.790063,6.283157
0.000100,0.000000,0.000000,0.000439,0.084605,10.846746,699.790063,6.283157
0.000100,0.000000,0.000000,0.000447,0.085696,10.916725,699.790063,6.283157
0.000100,0.000000,0.000000,0.000456,0.086795,10.986704,699.790063,6.283157
0.000100,0.000000,0.000000,0.000464,0.087901,11.056683,699.790063,6.283157
0.000100,0.000000,0.000000,0.000473,0.089013,11.126662,699.790063,6.283157
0.000100,0.000000,0.000000,0.000482,0.090133,11.196641,699.790063,6.283157
0.000100,0.000000,0.000000,0.000491,0.091260,11.266620,699.790063,6.283157
0.000100,0.000000,0.000000,0.000500,0.092393,11.336599,699.790063,6.283157
0.000100,0.000000,0.000000,0.000510,0.093534,11.406578,699.790063,6.283157
0.000100,0.000000,0.000000,0.000519,0.094682,11.476557,699.790063,6.283157
0.000100,0.000000,0.000000,0.000529,0.095836,11.546536,699.790063,6.283157
0.000100,0.000000,0.000000,0.000538,0.096998,11.616515,699.790063,6.283157
0.000100,0.000000,0.000000,0.000548,0.098167,11.686494,699.790063,6.283157
0.000100,0.000000,0.000000,0.000558,0.099342,11.756473,699.790063,6.283158
0.000100,0.000000,0.000000,0.000568,0.100525,11.826452,699.790063,6.283158
0.000100,0.000000,0.000000,0.000578,0.101714,11.896431,699.790063,6.283158
0.000100,0.000000,0.000000,0.000588,0.102911,11.966410,699.790063,6.283158
0.000100,0.000000,0.000000,0.000599,0.104115,12.036389,699.790063,6.283158
0.000100,0.000000,0.000000,0.000609,0.105325,12.106368,699.790063,6.283158
0.000100,0.000000,0.000000,0.000620,0.106543,12.176347,699.790063,6.283158
0.000100,0.000000,0.000000,0.000630,0.107768,12.246326,699.790063,6.283158
0.000100,0.000000,0.000000,0.000641,0.108999,12.316305,699.790063,6.283158
0.000100,0.000000,0.000000,0.000652,0.110238,12.386284,699.790063,6.283158
0.000100,0.000000,0.000000,0.000663,0.111484,12.456263,699.790063,6.283158
0.000100,0.000000,0.000000,0.000675,0.112736,12.526242,699.790063,6.283158
0.000100,0.000000,0.000000,0.000686,0.113996,12.596221,699.790063,6.283158
0.000100,0.000000,0.000000,0.000697,0.115262,12.666200,699.790063,6.283158
0.000100,0.000000,0.000000,0.000709,0.116536,12.736179,699.790063,6.283158
0.000100,0.000000,0.000000,0.000721,0.117817,12.806158,699.790063,6.283158
0.000100,0.000000,0.000000,0.000732,0.119104,12.876137,699.790063,6.283158
0.000100,0.000000,0.000000,0.000744,0.120399,12.946116,699.790063,6.283158
0.000100,0.000000,0.000000,0.000757,0.121700,13.016095,699.790063,6.283158
0.000100,0.000000,0.000000,0.000769,0.123009,13.086074,699.790063,6.283158
0.000100,0.000000,0.000000,0.000781,0.124325,13.156053,699.790063,6.283158
0.000100,0.000000,0.000000,0.000794,0.125647,13.226032,699.790063,6.283158
0.000100,0.000000,0.000000,0.000806,0.126977,13.296011,699.790063,6.283159
0.000100,0.000000,0.000000,0.000819,0.128314,13.365990,699.790063,6.283159
0.000100,0.000000,0.000000,0.000832,0.129657,13.435969,699.790063,6.283159
0.000100,0.000000,0.000000,0.000845,0.131008,13.505948,699.790063,6.283159
0.000100,0.000000,0.000000,0.000858,0.132365,13.575927,699.790063,6.283159
0.000100,0.000000,0.000000,0.000871,0.133730,13.645906,699.790063,6.283159
0.000100,0.000000,0.000000,0.000885,0.135101,13.715885,699.790063,6.283159
0.000100,0.000000,0.000000,0.000898,0.136480,13.785864,699.790063,6.283159
0.000100,0.000000,0.000000,0.000912,0.137866,13.855843,699.790063,6.283159
0.000100,0.000000,0.000000,0.000926,0.139258,13.925822,699.790063,6.283159
0.000100,0.000000,0.000000,0.000940,0.140658,13.995801,699.790063,6.283159
0.000100,0.000000,0.000000,0.000954,0.142064,14.065780,699.790063,6.283159
0.000100,0.000000,0.000000,0.000968,0.143478,14.135759,699.790063,6.283159
0.000100,0.000000,0.000000,0.000983,0.144899,14.205738,699.790063,6.283159
0.000100,0.000000,0.000000,0.000997,0.146326,14.275717,699.790063,6.283159
0.000100,0.000000,0.000000,0.001012,0.147761,14.345696,699.790063,6.283159
